distance,speed,throttle,brake,gear,driver_code
4122.904166666665,243.0,99.0,False,6,LEC
4150.793055555554,251.0,99.0,False,6,LEC
4170.781944444443,257.0,99.0,False,6,LEC
4194.070833333332,262.0,99.0,False,6,LEC
4205.759722222221,263.0,99.0,False,7,LEC
4232.734444444443,269.0,99.0,False,7,LEC
4259.934444444443,272.0,99.0,False,7,LEC
4287.434444444443,275.0,99.0,False,7,LEC
4302.823333333331,277.0,99.0,False,7,LEC
4330.823333333332,280.0,99.0,False,7,LEC
4352.756666666664,282.0,99.0,False,7,LEC
4381.256666666664,285.0,99.0,False,7,LEC
4397.089999999998,285.0,99.0,False,7,LEC
4409.845555555555,287.0,99.0,False,7,LEC
4435.445555555554,288.0,99.0,False,7,LEC
4454.578888888887,287.0,99.0,False,7,LEC
4467.423333333332,289.0,99.0,False,7,LEC
4506.223333333332,291.0,99.0,False,7,LEC
4532.178888888888,292.0,99.0,False,7,LEC
4554.967777777777,293.0,99.0,False,8,LEC
4581.10111111111,294.0,99.0,False,8,LEC
4594.212222222221,295.0,99.0,False,8,LEC
4610.656666666665,296.0,99.0,False,8,LEC
4630.241388888888,295.0,99.0,False,8,LEC
4653.341388888888,297.0,99.0,False,8,LEC
4683.041388888888,297.0,99.0,False,8,LEC
4699.541388888888,297.0,99.0,False,8,LEC
4719.408055555554,298.0,99.0,False,8,LEC
4735.9636111111095,298.0,99.0,False,8,LEC
4755.979999999999,299.0,99.0,False,8,LEC
4769.268888888887,299.0,99.0,False,8,LEC
4785.935555555554,300.0,99.0,False,8,LEC
4799.268888888887,300.0,99.0,False,8,LEC
4819.3355555555545,301.0,99.0,False,8,LEC
4836.057777777776,301.0,99.0,False,8,LEC
4849.435555555555,301.0,99.0,False,8,LEC
4879.535555555555,301.0,99.0,False,8,LEC
4916.202222222221,300.0,99.0,False,8,LEC
4942.779999999999,299.0,99.0,False,8,LEC
4959.3355555555545,298.0,99.0,False,8,LEC
4972.579999999999,298.0,99.0,False,8,LEC
4995.8355555555545,299.0,99.0,False,8,LEC
5018.935555555555,297.0,99.0,False,8,LEC
5048.635555555555,297.0,99.0,False,8,LEC
5081.524444444444,296.0,99.0,False,8,LEC
5101.257777777777,296.0,99.0,False,8,LEC
5114.413333333332,296.0,99.0,False,8,LEC
5127.568888888888,296.0,99.0,False,8,LEC
5144.068888888887,297.0,99.0,False,8,LEC
5167.168888888888,297.0,99.0,False,8,LEC
5190.263888888889,298.0,99.0,False,8,LEC
5210.130555555555,298.0,99.0,False,8,LEC
5236.530555555554,297.0,99.0,False,8,LEC
5269.419444444444,296.0,0.0,True,8,LEC
5281.952777777777,282.0,0.0,True,8,LEC
5297.416944444443,231.0,0.0,True,7,LEC
5317.58361111111,165.0,0.0,True,7,LEC
5327.916944444444,155.0,0.0,True,5,LEC
5339.716944444444,118.0,0.0,True,3,LEC
5346.983611111111,109.0,2.0,True,3,LEC
5357.761388888889,97.0,3.0,True,3,LEC
5363.961388888889,93.0,18.0,False,3,LEC
5370.161388888889,93.0,28.0,False,3,LEC
5377.4725,94.0,40.0,False,3,LEC
5384.939166666666,96.0,41.0,False,3,LEC
5392.950277777777,103.0,55.0,False,3,LEC
5402.461388888888,107.0,0.0,True,3,LEC
5410.239166666665,100.0,6.0,False,3,LEC
5414.594722222221,98.0,14.0,False,3,LEC
5425.261388888888,96.0,42.0,False,3,LEC
5433.039166666666,100.0,59.0,False,3,LEC
5437.616944444444,103.0,68.0,False,3,LEC
5450.728055555554,118.0,80.0,False,3,LEC
5457.728055555554,126.0,90.0,False,3,LEC
5465.30111111111,137.0,99.0,False,3,LEC
5471.834444444443,147.0,99.0,False,3,LEC
5480.5566666666655,157.0,99.0,False,4,LEC
5491.356666666666,162.0,99.0,False,4,LEC
5507.267777777776,179.0,99.0,False,4,LEC
5524.476944444443,193.0,99.0,False,5,LEC
5535.588055555554,200.0,99.0,False,5,LEC
5549.321388888887,206.0,99.0,False,5,LEC
5560.765833333331,206.0,99.0,False,5,LEC
5585.432499999998,222.0,99.0,False,5,LEC
5611.099166666664,231.0,99.0,False,6,LEC
5640.310277777776,239.0,100.0,False,6,LEC
5665.010277777776,247.0,99.0,False,6,LEC
5696.176944444442,255.0,99.0,False,6,LEC
5716.476944444442,261.0,99.0,False,7,LEC
5737.165833333331,266.0,99.0,False,7,LEC
5755.099166666664,269.0,99.0,False,7,LEC
5779.454722222219,274.0,99.0,False,7,LEC
